timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2023-06-30T00:00:00.000Z";"2023-06-30T23:59:59.999Z";"2023-06-30T13:04:00.000Z";"2023-06-30T01:07:00.000Z";"2781";233.1944415074;241.3129369941;232.2005105603;240.369779695;626872820.49;37461938068.72;"2023-06-30T23:59:59.999Z"
"2023-06-29T00:00:00.000Z";"2023-06-29T23:59:59.999Z";"2023-06-29T13:19:00.000Z";"2023-06-29T00:01:00.000Z";"2781";230.6324054271;236.421011623;230.5876959009;233.2324538446;332343167.97;36349623363.98;"2023-06-29T23:59:59.999Z"
"2023-06-28T00:00:00.000Z";"2023-06-28T23:59:59.999Z";"2023-06-28T00:01:00.000Z";"2023-06-28T19:49:00.000Z";"2781";237.5026423331;237.5801565255;226.9770990036;230.6503672772;480872335.93;35947241950;"2023-06-28T23:59:59.999Z"
"2023-06-27T00:00:00.000Z";"2023-06-27T23:59:59.999Z";"2023-06-27T14:10:00.000Z";"2023-06-27T01:21:00.000Z";"2781";236.131074322;240.8228426033;234.9900726811;237.4926755824;348181737.92;37013665181.81;"2023-06-27T23:59:59.999Z"
"2023-06-26T00:00:00.000Z";"2023-06-26T23:59:59.999Z";"2023-06-26T14:01:00.000Z";"2023-06-26T02:28:00.000Z";"2781";238.879124138;241.1738513114;234.2963413034;236.13426182;427457532.35;36801991687.73;"2023-06-26T23:59:59.999Z"
"2023-06-25T00:00:00.000Z";"2023-06-25T23:59:59.999Z";"2023-06-25T08:55:00.000Z";"2023-06-25T01:10:00.000Z";"2781";236.6367716111;241.872754787;235.6361320455;238.892989006;414941210.86;37231984362.03;"2023-06-25T23:59:59.999Z"
"2023-06-24T00:00:00.000Z";"2023-06-24T23:59:59.999Z";"2023-06-24T06:01:00.000Z";"2023-06-24T16:05:00.000Z";"2781";244.5535184023;248.4286261487;231.9947555545;236.6596520087;558809140.43;36883950527.41;"2023-06-24T23:59:59.999Z"
"2023-06-23T00:00:00.000Z";"2023-06-23T23:59:59.999Z";"2023-06-23T16:12:00.000Z";"2023-06-23T02:22:00.000Z";"2781";240.7920600944;248.8097815421;240.0948179113;244.5649433739;493157882.3;38116045263.7;"2023-06-23T23:59:59.999Z"
"2023-06-22T00:00:00.000Z";"2023-06-22T23:59:59.999Z";"2023-06-22T03:02:00.000Z";"2023-06-22T23:08:00.000Z";"2781";249.2764780588;256.2200356315;240.0521994171;240.7924302456;709030406.9;37528132819.48;"2023-06-22T23:59:59.999Z"
"2023-06-21T00:00:00.000Z";"2023-06-21T23:59:59.999Z";"2023-06-21T02:44:00.000Z";"2023-06-21T13:07:00.000Z";"2781";247.6829313813;253.5419384537;245.5482506005;249.2863399204;717670518.57;38851972309.51;"2023-06-21T23:59:59.999Z"
"2023-06-20T00:00:00.000Z";"2023-06-20T23:59:59.999Z";"2023-06-20T23:55:00.000Z";"2023-06-20T14:31:00.000Z";"2781";242.8818524432;247.8226978891;239.0187450839;247.6744319144;477391842.74;38600804407.17;"2023-06-20T23:59:59.999Z"
"2023-06-19T00:00:00.000Z";"2023-06-19T23:59:59.999Z";"2023-06-19T00:19:00.000Z";"2023-06-19T16:37:00.000Z";"2781";244.0900456118;244.4119980266;239.1456665696;242.9033630644;359118141.61;37857260605.7;"2023-06-19T23:59:59.999Z"
"2023-06-18T00:00:00.000Z";"2023-06-18T23:59:59.999Z";"2023-06-18T10:17:00.000Z";"2023-06-18T23:01:00.000Z";"2781";244.5958066801;248.2725629305;242.7691472321;244.0872619372;372246651.93;38041814289.92;"2023-06-18T23:59:59.999Z"
"2023-06-17T00:00:00.000Z";"2023-06-17T23:59:59.999Z";"2023-06-17T06:25:00.000Z";"2023-06-17T01:12:00.000Z";"2781";239.1290235375;249.1301103518;237.4179051005;244.6105736155;451849200.34;38123407213.86;"2023-06-17T23:59:59.999Z"
"2023-06-16T00:00:00.000Z";"2023-06-16T23:59:59.999Z";"2023-06-16T18:17:00.000Z";"2023-06-16T11:40:00.000Z";"2781";236.2734465695;242.801987405;232.8285166181;239.1146643165;488582672.47;37266887790.31;"2023-06-16T23:59:59.999Z"
"2023-06-15T00:00:00.000Z";"2023-06-15T23:59:59.999Z";"2023-06-15T00:55:00.000Z";"2023-06-15T11:28:00.000Z";"2781";237.6096919376;240.1553292207;231.065806555;236.2806907263;502420772.23;36825242367.48;"2023-06-15T23:59:59.999Z"
"2023-06-14T00:00:00.000Z";"2023-06-14T23:59:59.999Z";"2023-06-14T04:18:00.000Z";"2023-06-14T21:01:00.000Z";"2781";243.8905271358;251.6301556352;234.0425644322;237.5742668787;738634211.88;37026895487.58;"2023-06-14T23:59:59.999Z"
"2023-06-13T00:00:00.000Z";"2023-06-13T23:59:59.999Z";"2023-06-13T12:42:00.000Z";"2023-06-13T01:10:00.000Z";"2781";231.0750429678;245.6421985444;229.3116948655;243.8905271358;864407068.49;38011354861.71;"2023-06-13T23:59:59.999Z"
"2023-06-12T00:00:00.000Z";"2023-06-12T23:59:59.999Z";"2023-06-12T10:43:00.000Z";"2023-06-12T08:20:00.000Z";"2781";235.403920402;238.4732158033;222.0713416072;231.0514431929;1014433333.9;36010376072.58;"2023-06-12T23:59:59.999Z"
"2023-06-11T00:00:00.000Z";"2023-06-11T23:59:59.999Z";"2023-06-11T00:29:00.000Z";"2023-06-11T23:32:00.000Z";"2781";239.087424894;239.3482696379;234.4306985018;235.4387967399;376213807.86;36694210385.53;"2023-06-11T23:59:59.999Z"
"2023-06-10T00:00:00.000Z";"2023-06-10T23:59:59.999Z";"2023-06-10T00:04:00.000Z";"2023-06-10T06:40:00.000Z";"2781";260.6986566377;260.7161071038;233.1691842132;239.0890806456;1068424942.37;37263159612.28;"2023-06-10T23:59:59.999Z"
"2023-06-09T00:00:00.000Z";"2023-06-09T23:59:59.999Z";"2023-06-09T13:23:00.000Z";"2023-06-09T07:34:00.000Z";"2781";262.1507984844;263.9214138246;256.5094071962;260.7160988268;491429997.63;40633881849.37;"2023-06-09T23:59:59.999Z"
"2023-06-08T00:00:00.000Z";"2023-06-08T23:59:59.999Z";"2023-06-08T12:55:00.000Z";"2023-06-08T03:35:00.000Z";"2781";259.4008988734;266.8072249391;257.7645284327;262.1485065253;562863851.98;40857170518.39;"2023-06-08T23:59:59.999Z"
"2023-06-07T00:00:00.000Z";"2023-06-07T23:59:59.999Z";"2023-06-07T00:00:00.000Z";"2023-06-07T15:03:00.000Z";"2781";281.4814430963;281.4814430963;256.095700312;259.3914451691;958739195.46;40427510244.25;"2023-06-07T23:59:59.999Z"
"2023-06-06T00:00:00.000Z";"2023-06-06T23:59:59.999Z";"2023-06-06T19:55:00.000Z";"2023-06-06T13:37:00.000Z";"2781";276.9336318322;285.5967141693;273.7239296877;281.495565141;691784529.02;43872601590.66;"2023-06-06T23:59:59.999Z"
"2023-06-05T00:00:00.000Z";"2023-06-05T23:59:59.999Z";"2023-06-05T00:00:00.000Z";"2023-06-05T21:41:00.000Z";"2781";305.1672573928;305.1672573928;272.889548289;276.8892582307;928515688.46;43154733695.11;"2023-06-05T23:59:59.999Z"
"2023-06-04T00:00:00.000Z";"2023-06-04T23:59:59.999Z";"2023-06-04T09:52:00.000Z";"2023-06-04T23:49:00.000Z";"2781";306.7184490106;307.5839328067;305.0121131335;305.1567953788;273449324.47;47560448780.61;"2023-06-04T23:59:59.999Z"
"2023-06-03T00:00:00.000Z";"2023-06-03T23:59:59.999Z";"2023-06-03T16:39:00.000Z";"2023-06-03T04:37:00.000Z";"2781";307.433911771;308.1976648588;305.6489829169;306.7201218895;260995870.61;47804181308.34;"2023-06-03T23:59:59.999Z"
"2023-06-02T00:00:00.000Z";"2023-06-02T23:59:59.999Z";"2023-06-02T05:45:00.000Z";"2023-06-02T00:40:00.000Z";"2781";304.9506932484;308.3961409048;303.7401338524;307.4237827044;382256220.03;47913896428.79;"2023-06-02T23:59:59.999Z"
"2023-06-01T00:00:00.000Z";"2023-06-01T23:59:59.999Z";"2023-06-01T00:16:00.000Z";"2023-06-01T03:07:00.000Z";"2781";306.8828148235;307.6137822799;303.644567766;304.95327701;354897855.45;47528904300.99;"2023-06-01T23:59:59.999Z"
"2023-05-31T00:00:00.000Z";"2023-05-31T23:59:59.999Z";"2023-05-31T01:46:00.000Z";"2023-05-31T16:10:00.000Z";"2781";311.6957165329;311.8466391518;305.376390963;306.8667045792;474410244.69;47827181093.41;"2023-05-31T23:59:59.999Z"
"2023-05-30T00:00:00.000Z";"2023-05-30T23:59:59.999Z";"2023-05-30T10:43:00.000Z";"2023-05-30T16:19:00.000Z";"2781";311.810334295;314.2765999966;311.3135220837;311.6845194064;392038878.29;48578128710.85;"2023-05-30T23:59:59.999Z"
"2023-05-29T00:00:00.000Z";"2023-05-29T23:59:59.999Z";"2023-05-29T13:33:00.000Z";"2023-05-29T22:32:00.000Z";"2781";314.2846325022;316.795608193;310.7929349387;311.8071886289;543284868.02;48597298700.93;"2023-05-29T23:59:59.999Z"
"2023-05-28T00:00:00.000Z";"2023-05-28T23:59:59.999Z";"2023-05-28T23:33:00.000Z";"2023-05-28T00:31:00.000Z";"2781";307.580706332;314.4509820543;306.9979840626;314.2700346947;405623337.15;48981213310.01;"2023-05-28T23:59:59.999Z"
"2023-05-27T00:00:00.000Z";"2023-05-27T23:59:59.999Z";"2023-05-27T23:55:00.000Z";"2023-05-27T16:43:00.000Z";"2781";306.8948980972;307.5984416567;304.402130271;307.5917532773;331579600.05;47940402878.95;"2023-05-27T23:59:59.999Z"
"2023-05-26T00:00:00.000Z";"2023-05-26T23:59:59.999Z";"2023-05-26T14:37:00.000Z";"2023-05-26T06:04:00.000Z";"2781";304.7257001077;308.4143638298;301.893562743;306.8863363795;475658790.71;47830504771.28;"2023-05-26T23:59:59.999Z"
"2023-05-25T00:00:00.000Z";"2023-05-25T23:59:59.999Z";"2023-05-25T12:23:00.000Z";"2023-05-25T01:29:00.000Z";"2781";305.9226912874;306.6758785772;302.942344853;304.7336536385;401117895.2;47492002139.68;"2023-05-25T23:59:59.999Z"
"2023-05-24T00:00:00.000Z";"2023-05-24T23:59:59.999Z";"2023-05-24T00:01:00.000Z";"2023-05-24T15:10:00.000Z";"2781";313.5191318352;313.5504182696;304.1655233632;305.9327764074;418835790.71;47681999495.27;"2023-05-24T23:59:59.999Z"
"2023-05-23T00:00:00.000Z";"2023-05-23T23:59:59.999Z";"2023-05-23T04:07:00.000Z";"2023-05-23T00:59:00.000Z";"2781";309.2491712915;315.2126716643;309.2388894026;313.5062159172;361568579.06;48862444892.63;"2023-05-23T23:59:59.999Z"
"2023-05-22T00:00:00.000Z";"2023-05-22T23:59:59.999Z";"2023-05-22T13:53:00.000Z";"2023-05-22T00:47:00.000Z";"2781";306.5234635928;310.8353882632;305.0476411639;309.2456224253;355156560.87;48198456235.97;"2023-05-22T23:59:59.999Z"
"2023-05-21T00:00:00.000Z";"2023-05-21T23:59:59.999Z";"2023-05-21T08:28:00.000Z";"2023-05-21T23:57:00.000Z";"2781";310.7096344198;311.5177061432;306.4785222034;306.5067182894;302803529.81;47771639109.14;"2023-05-21T23:59:59.999Z"
"2023-05-20T00:00:00.000Z";"2023-05-20T23:59:59.999Z";"2023-05-20T18:30:00.000Z";"2023-05-20T07:04:00.000Z";"2781";308.9824187299;311.8423098322;308.0879781905;310.7199770993;277393160.21;48428366951.04;"2023-05-20T23:59:59.999Z"
"2023-05-19T00:00:00.000Z";"2023-05-19T23:59:59.999Z";"2023-05-19T15:23:00.000Z";"2023-05-19T02:04:00.000Z";"2781";309.4467629115;311.1976029724;307.9300623816;308.9642899827;334636707.81;48154783754.53;"2023-05-19T23:59:59.999Z"
"2023-05-18T00:00:00.000Z";"2023-05-18T23:59:59.999Z";"2023-05-18T03:50:00.000Z";"2023-05-18T18:19:00.000Z";"2781";314.0912082655;314.6662805552;306.6496136314;309.4567063255;383049497.67;48231592172.97;"2023-05-18T23:59:59.999Z"
"2023-05-17T00:00:00.000Z";"2023-05-17T23:59:59.999Z";"2023-05-17T21:37:00.000Z";"2023-05-17T14:39:00.000Z";"2781";311.3698140079;314.2699893493;307.6412183825;314.0835138194;437721579.3;48952789707.3;"2023-05-17T23:59:59.999Z"
"2023-05-16T00:00:00.000Z";"2023-05-16T23:59:59.999Z";"2023-05-16T00:26:00.000Z";"2023-05-16T14:14:00.000Z";"2781";313.542893408;314.0379390043;309.692738604;311.38004104;402988974.08;48531494991.82;"2023-05-16T23:59:59.999Z"
"2023-05-15T00:00:00.000Z";"2023-05-15T23:59:59.999Z";"2023-05-15T17:07:00.000Z";"2023-05-15T00:54:00.000Z";"2781";312.1336084564;316.3658031858;311.0141188194;313.5294261314;432273711.39;48866560030.3;"2023-05-15T23:59:59.999Z"
"2023-05-14T00:00:00.000Z";"2023-05-14T23:59:59.999Z";"2023-05-14T15:51:00.000Z";"2023-05-14T01:52:00.000Z";"2781";311.089457229;314.6377374579;310.0058666718;312.1358946345;404468149.14;48649436453.51;"2023-05-14T23:59:59.999Z"
"2023-05-13T00:00:00.000Z";"2023-05-13T23:59:59.999Z";"2023-05-13T23:11:00.000Z";"2023-05-13T00:43:00.000Z";"2781";308.6343116985;311.8979340625;307.8395250953;311.0868893591;385073781.23;48486000300.14;"2023-05-13T23:59:59.999Z"
"2023-05-12T00:00:00.000Z";"2023-05-12T23:59:59.999Z";"2023-05-12T01:18:00.000Z";"2023-05-12T06:25:00.000Z";"2781";307.6890216628;308.820106379;301.5824098111;308.6031291362;509746022.76;48098937716.27;"2023-05-12T23:59:59.999Z"
"2023-05-11T00:00:00.000Z";"2023-05-11T23:59:59.999Z";"2023-05-11T00:00:00.000Z";"2023-05-11T18:22:00.000Z";"2781";314.5896204967;314.5896204967;304.9615139088;307.6958400106;484941644.32;47957598258.64;"2023-05-11T23:59:59.999Z"
"2023-05-10T00:00:00.000Z";"2023-05-10T23:59:59.999Z";"2023-05-10T21:01:00.000Z";"2023-05-10T17:22:00.000Z";"2781";312.4984320789;316.677877831;308.8152924427;314.5774513777;545212279.98;49030236315.4;"2023-05-10T23:59:59.999Z"
"2023-05-09T00:00:00.000Z";"2023-05-09T23:59:59.999Z";"2023-05-09T08:49:00.000Z";"2023-05-09T22:58:00.000Z";"2781";314.0020809668;315.7340413148;311.5994596794;312.5136978839;461175015.84;48708650350.65;"2023-05-09T23:59:59.999Z"
"2023-05-08T00:00:00.000Z";"2023-05-08T23:59:59.999Z";"2023-05-08T00:20:00.000Z";"2023-05-08T20:13:00.000Z";"2781";321.4257578226;322.425018529;311.8853476385;313.9712275591;636404503.28;48935898219.22;"2023-05-08T23:59:59.999Z"
"2023-05-07T00:00:00.000Z";"2023-05-07T23:59:59.999Z";"2023-05-07T14:53:00.000Z";"2023-05-07T23:56:00.000Z";"2781";322.7579626312;325.8141428686;321.5129292442;321.6110572744;437921017.91;50126733781.06;"2023-05-07T23:59:59.999Z"
"2023-05-06T00:00:00.000Z";"2023-05-06T23:59:59.999Z";"2023-05-06T00:40:00.000Z";"2023-05-06T15:04:00.000Z";"2781";326.9453618767;328.7368969289;320.579109833;322.7740229911;494274153.15;50308060610.33;"2023-05-06T23:59:59.999Z"
"2023-05-05T00:00:00.000Z";"2023-05-05T23:59:59.999Z";"2023-05-05T17:37:00.000Z";"2023-05-05T00:00:00.000Z";"2781";323.9261823722;328.9045715845;323.9261823722;326.940318378;519090053.79;50957480634.42;"2023-05-05T23:59:59.999Z"
"2023-05-04T00:00:00.000Z";"2023-05-04T23:59:59.999Z";"2023-05-04T10:37:00.000Z";"2023-05-04T23:02:00.000Z";"2781";326.2037425212;327.4441129549;323.5232167094;323.9171376741;467074892.96;50486355744.86;"2023-05-04T23:59:59.999Z"
"2023-05-03T00:00:00.000Z";"2023-05-03T23:59:59.999Z";"2023-05-03T22:31:00.000Z";"2023-05-03T13:07:00.000Z";"2781";321.9757114199;327.4369111096;320.9885100108;326.2128796213;822037854.57;50844232461.5;"2023-05-03T23:59:59.999Z"
"2023-05-02T00:00:00.000Z";"2023-05-02T23:59:59.999Z";"2023-05-02T00:01:00.000Z";"2023-05-02T23:59:00.000Z";"2781";328.7380425845;328.7589617193;321.9527122226;321.9527122226;686766523.71;50180295093.53;"2023-05-02T23:59:59.999Z"
"2023-05-01T00:00:00.000Z";"2023-05-01T23:59:59.999Z";"2023-05-01T01:05:00.000Z";"2023-05-01T19:22:00.000Z";"2781";337.6052360161;339.3916697564;326.6700383756;328.7242246254;912601797.34;51235778714.41;"2023-05-01T23:59:59.999Z"
"2023-04-30T00:00:00.000Z";"2023-04-30T23:59:59.999Z";"2023-04-30T23:14:00.000Z";"2023-04-30T02:05:00.000Z";"2781";322.1066318226;337.9449275129;320.723042226;337.6455370289;865228955.85;52626345936.38;"2023-04-30T23:59:59.999Z"
"2023-04-29T00:00:00.000Z";"2023-04-29T23:59:59.999Z";"2023-04-29T05:08:00.000Z";"2023-04-29T23:55:00.000Z";"2781";324.4894569834;324.7434496763;321.8706052528;322.1347199001;536818146.43;50208845676.31;"2023-04-29T23:59:59.999Z"
"2023-04-28T00:00:00.000Z";"2023-04-28T23:59:59.999Z";"2023-04-28T00:00:00.000Z";"2023-04-28T10:34:00.000Z";"2781";331.1992957507;331.1992957507;319.5908501278;324.5002314726;1069178743.42;50577600741.44;"2023-04-28T23:59:59.999Z"
"2023-04-27T00:00:00.000Z";"2023-04-27T23:59:59.999Z";"2023-04-27T00:28:00.000Z";"2023-04-27T13:46:00.000Z";"2781";330.8463798518;336.4452673194;329.1021706306;331.1950938966;750494420.01;51621150963.99;"2023-04-27T23:59:59.999Z"
"2023-04-26T00:00:00.000Z";"2023-04-26T23:59:59.999Z";"2023-04-26T13:00:00.000Z";"2023-04-26T20:10:00.000Z";"2781";338.3247904838;344.8168329732;325.43852676;330.821781634;910334786.02;51563040287.37;"2023-04-26T23:59:59.999Z"
"2023-04-25T00:00:00.000Z";"2023-04-25T23:59:59.999Z";"2023-04-25T23:28:00.000Z";"2023-04-25T07:45:00.000Z";"2781";331.2005103683;339.7011591545;328.8067973994;338.3255483835;682400158.96;52732684626.35;"2023-04-25T23:59:59.999Z"
"2023-04-24T00:00:00.000Z";"2023-04-24T23:59:59.999Z";"2023-04-24T14:25:00.000Z";"2023-04-24T17:04:00.000Z";"2781";330.6212994548;333.4481198466;328.1448587651;331.2458875707;662758377.92;51629335908.47;"2023-04-24T23:59:59.999Z"
"2023-04-23T00:00:00.000Z";"2023-04-23T23:59:59.999Z";"2023-04-23T00:07:00.000Z";"2023-04-23T20:06:00.000Z";"2781";332.0133461453;332.220709871;327.779526157;330.6188435193;639990071.79;51531648822.64;"2023-04-23T23:59:59.999Z"
"2023-04-22T00:00:00.000Z";"2023-04-22T23:59:59.999Z";"2023-04-22T22:28:00.000Z";"2023-04-22T01:19:00.000Z";"2781";321.6567415496;332.9909911035;320.3104693816;331.9950823428;670641137.57;51746215675.32;"2023-04-22T23:59:59.999Z"
"2023-04-21T00:00:00.000Z";"2023-04-21T23:59:59.999Z";"2023-04-21T08:09:00.000Z";"2023-04-21T06:58:00.000Z";"2781";317.9211111039;331.4171815271;316.1169491546;321.674979262;1057530805.45;50137693950.74;"2023-04-21T23:59:59.999Z"
"2023-04-20T00:00:00.000Z";"2023-04-20T23:59:59.999Z";"2023-04-20T13:56:00.000Z";"2023-04-20T19:38:00.000Z";"2781";322.5877241652;326.5525326708;315.9021875061;317.8899158499;663981560.69;49547838246.92;"2023-04-20T23:59:59.999Z"
"2023-04-19T00:00:00.000Z";"2023-04-19T23:59:59.999Z";"2023-04-19T01:33:00.000Z";"2023-04-19T23:22:00.000Z";"2781";343.1696099197;343.5298976468;321.0520472455;322.7075144533;826810466.34;50298806444.68;"2023-04-19T23:59:59.999Z"
"2023-04-18T00:00:00.000Z";"2023-04-18T23:59:59.999Z";"2023-04-18T12:04:00.000Z";"2023-04-18T01:29:00.000Z";"2781";340.0447649085;346.4930388083;337.8593122254;343.1934419675;741280407.81;53491920586.13;"2023-04-18T23:59:59.999Z"
"2023-04-17T00:00:00.000Z";"2023-04-17T23:59:59.999Z";"2023-04-17T02:44:00.000Z";"2023-04-17T15:47:00.000Z";"2781";348.1757531924;350.0722982746;338.2606243372;339.9941037454;856381072.01;52993350053.7;"2023-04-17T23:59:59.999Z"
"2023-04-16T00:00:00.000Z";"2023-04-16T23:59:59.999Z";"2023-04-16T22:49:00.000Z";"2023-04-16T01:21:00.000Z";"2781";333.3901919127;349.956646999;331.2898227972;348.2209067099;936315454.05;54275690979.85;"2023-04-16T23:59:59.999Z"
"2023-04-15T00:00:00.000Z";"2023-04-15T23:59:59.999Z";"2023-04-15T15:40:00.000Z";"2023-04-15T01:31:00.000Z";"2781";329.172687407;335.9705242116;327.5720352382;333.4072833684;730957108.48;51966811409.86;"2023-04-15T23:59:59.999Z"
"2023-04-14T00:00:00.000Z";"2023-04-14T23:59:59.999Z";"2023-04-14T06:33:00.000Z";"2023-04-14T16:52:00.000Z";"2781";324.9757178616;335.5227805912;324.0370979804;329.1738705097;941862415.06;51307022507.24;"2023-04-14T23:59:59.999Z"
"2023-04-13T00:00:00.000Z";"2023-04-13T23:59:59.999Z";"2023-04-13T22:39:00.000Z";"2023-04-13T07:03:00.000Z";"2781";320.0234756747;325.2354888369;318.1626144026;324.9480992302;684442463.91;51299960753.51;"2023-04-13T23:59:59.999Z"
"2023-04-12T00:00:00.000Z";"2023-04-12T23:59:59.999Z";"2023-04-12T00:31:00.000Z";"2023-04-12T03:22:00.000Z";"2781";322.7652385473;323.4897960172;317.3410364293;318.9537605398;639928191.83;50353689277.23;"2023-04-12T23:59:59.999Z"
"2023-04-11T00:00:00.000Z";"2023-04-11T23:59:59.999Z";"2023-04-11T07:04:00.000Z";"2023-04-11T00:28:00.000Z";"2781";318.411541467;332.8777735031;318.1430616327;322.7582715927;896643000.15;50959054972.77;"2023-04-11T23:59:59.999Z"
"2023-04-10T00:00:00.000Z";"2023-04-10T23:59:59.999Z";"2023-04-10T23:59:00.000Z";"2023-04-10T14:28:00.000Z";"2781";312.8681198398;318.3790620173;311.8118100591;318.3790620173;565754261.32;50267708515.27;"2023-04-10T23:59:59.999Z"
"2023-04-09T00:00:00.000Z";"2023-04-09T23:59:59.999Z";"2023-04-09T22:33:00.000Z";"2023-04-09T08:50:00.000Z";"2781";310.6590538355;313.6131606979;309.8845855093;312.872254586;465627007.13;49398327195.37;"2023-04-09T23:59:59.999Z"
"2023-04-08T00:00:00.000Z";"2023-04-08T23:59:59.999Z";"2023-04-08T17:17:00.000Z";"2023-04-08T00:21:00.000Z";"2781";310.6653038918;312.6832632799;310.3880189407;310.6347261608;461767800.59;49045109218.98;"2023-04-08T23:59:59.999Z"
"2023-04-07T00:00:00.000Z";"2023-04-07T23:59:59.999Z";"2023-04-07T01:02:00.000Z";"2023-04-07T09:04:00.000Z";"2781";312.4539441684;312.8652514229;309.9834183666;310.6995081134;478098162.83;49055397081.59;"2023-04-07T23:59:59.999Z"
"2023-04-06T00:00:00.000Z";"2023-04-06T23:59:59.999Z";"2023-04-06T03:34:00.000Z";"2023-04-06T10:49:00.000Z";"2781";314.0839675205;314.5912312474;311.0617455007;312.454637994;530706217.34;49332583159.41;"2023-04-06T23:59:59.999Z"
"2023-04-05T00:00:00.000Z";"2023-04-05T23:59:59.999Z";"2023-04-05T12:52:00.000Z";"2023-04-05T00:16:00.000Z";"2781";311.0009006955;316.3108268999;310.5144073538;314.063164794;592856922.34;49586621147.77;"2023-04-05T23:59:59.999Z"
"2023-04-04T00:00:00.000Z";"2023-04-04T23:59:59.999Z";"2023-04-04T13:11:00.000Z";"2023-04-04T02:04:00.000Z";"2781";308.5898301792;312.0874837559;308.4649721564;310.994835716;575672801.73;49102236622.52;"2023-04-04T23:59:59.999Z"
"2023-04-03T00:00:00.000Z";"2023-04-03T23:59:59.999Z";"2023-04-03T00:20:00.000Z";"2023-04-03T21:04:00.000Z";"2781";313.9376631556;314.0332467954;300.5087643474;308.5623752866;701865644.82;48718247160.33;"2023-04-03T23:59:59.999Z"
"2023-04-02T00:00:00.000Z";"2023-04-02T23:59:59.999Z";"2023-04-02T05:43:00.000Z";"2023-04-02T19:48:00.000Z";"2781";314.9420673447;316.1884222917;311.5365700946;313.9286100072;442429678.83;49565588033.19;"2023-04-02T23:59:59.999Z"
"2023-04-01T00:00:00.000Z";"2023-04-01T23:59:59.999Z";"2023-04-01T02:10:00.000Z";"2023-04-01T16:57:00.000Z";"2781";317.059791261;318.4306302517;313.5613175545;315.2173118674;463135727.69;49769112958.81;"2023-04-01T23:59:59.999Z"
"2023-03-31T00:00:00.000Z";"2023-03-31T23:59:59.999Z";"2023-03-31T14:52:00.000Z";"2023-03-31T07:49:00.000Z";"2781";316.6324093211;319.6335754192;313.7864869763;317.0399960631;419430009.47;50056964245.78;"2023-03-31T23:59:59.999Z"
"2023-03-30T00:00:00.000Z";"2023-03-30T23:59:59.999Z";"2023-03-30T02:46:00.000Z";"2023-03-30T03:13:00.000Z";"2781";313.8626128034;317.7957265322;311.0036454243;316.5675531053;594180917.35;49982441630.69;"2023-03-30T23:59:59.999Z"
"2023-03-29T00:00:00.000Z";"2023-03-29T23:59:59.999Z";"2023-03-29T08:40:00.000Z";"2023-03-29T06:07:00.000Z";"2781";313.2275475936;319.532486248;312.7904179574;313.8417707077;482942200.06;49552135789.79;"2023-03-29T23:59:59.999Z"
"2023-03-28T00:00:00.000Z";"2023-03-28T23:59:59.999Z";"2023-03-28T19:56:00.000Z";"2023-03-28T04:25:00.000Z";"2781";310.9465731256;314.9861536952;307.3712844687;313.2606118033;478328373.93;49460441504.2;"2023-03-28T23:59:59.999Z"
"2023-03-27T00:00:00.000Z";"2023-03-27T23:59:59.999Z";"2023-03-27T12:19:00.000Z";"2023-03-27T20:10:00.000Z";"2781";328.9044729635;329.3304946438;306.4544328604;310.9491334746;656817419.67;49095551996.82;"2023-03-27T23:59:59.999Z"
"2023-03-26T00:00:00.000Z";"2023-03-26T23:59:59.999Z";"2023-03-26T23:22:00.000Z";"2023-03-26T00:34:00.000Z";"2781";322.6365168466;329.5675231945;322.0966354229;328.8879903552;363216135.79;51927975468.22;"2023-03-26T23:59:59.999Z"
"2023-03-25T00:00:00.000Z";"2023-03-25T23:59:59.999Z";"2023-03-25T15:56:00.000Z";"2023-03-25T20:03:00.000Z";"2781";322.31984359;325.0028374112;319.9109079025;322.6730602833;439062619.56;50946789304.43;"2023-03-25T23:59:59.999Z"
"2023-03-24T00:00:00.000Z";"2023-03-24T23:59:59.999Z";"2023-03-24T00:25:00.000Z";"2023-03-24T17:52:00.000Z";"2781";329.8080785433;330.1739879638;317.7767929204;322.3593395636;468651735.25;50897314959.58;"2023-03-24T23:59:59.999Z"
"2023-03-23T00:00:00.000Z";"2023-03-23T23:59:59.999Z";"2023-03-23T16:13:00.000Z";"2023-03-23T02:02:00.000Z";"2781";321.8635157508;331.968501845;319.8922010861;329.8370091341;547390924.77;52078037492.72;"2023-03-23T23:59:59.999Z"
"2023-03-22T00:00:00.000Z";"2023-03-22T23:59:59.999Z";"2023-03-22T07:10:00.000Z";"2023-03-22T20:01:00.000Z";"2781";335.2941414024;339.6857946703;317.6002392869;321.8877164652;1280612242.34;50822991269.6;"2023-03-22T23:59:59.999Z"
"2023-03-21T00:00:00.000Z";"2023-03-21T23:59:59.999Z";"2023-03-21T16:40:00.000Z";"2023-03-21T07:16:00.000Z";"2781";333.015796098;339.5477057407;328.9939977881;335.3092422129;638610696.5;52942208088.55;"2023-03-21T23:59:59.999Z"
