timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2025-03-10T00:00:00.000Z";"2025-03-10T23:59:59.999Z";"2025-03-10T09:25:00.000Z";"2025-03-10T19:05:00.000Z";"2781";0.1678033163;0.1802833968;0.151363847;0.154059567;2202314257.77;22858666068.5;"2025-03-10T23:59:59.999Z"
"2025-03-09T00:00:00.000Z";"2025-03-09T23:59:59.999Z";"2025-03-09T01:08:00.000Z";"2025-03-09T18:25:00.000Z";"2781";0.1921711521;0.1939974745;0.1662866992;0.1678033163;1797791193.99;24896171169.24;"2025-03-09T23:59:59.999Z"
"2025-03-08T00:00:00.000Z";"2025-03-08T23:59:59.999Z";"2025-03-08T01:10:00.000Z";"2025-03-08T17:13:00.000Z";"2781";0.1979734755;0.2006692195;0.1915060577;0.192171625;949946398.87;28509109591.8;"2025-03-08T23:59:59.999Z"
"2025-03-07T00:00:00.000Z";"2025-03-07T23:59:59.999Z";"2025-03-07T14:49:00.000Z";"2025-03-07T00:56:00.000Z";"2781";0.2017271857;0.2083309662;0.1915472266;0.1979733673;1829178902.8;29365973769.9;"2025-03-07T23:59:59.999Z"
"2025-03-06T00:00:00.000Z";"2025-03-06T23:59:59.999Z";"2025-03-06T05:43:00.000Z";"2025-03-06T19:34:00.000Z";"2781";0.2047188609;0.2192305399;0.1995663306;0.2017274067;1799078197.38;29920557063.29;"2025-03-06T23:59:59.999Z"
"2025-03-05T00:00:00.000Z";"2025-03-05T23:59:59.999Z";"2025-03-05T10:38:00.000Z";"2025-03-05T04:31:00.000Z";"2781";0.1991426492;0.2059572096;0.1965834316;0.2047202772;1433656839.5;30361446121.89;"2025-03-05T23:59:59.999Z"
"2025-03-04T00:00:00.000Z";"2025-03-04T23:59:59.999Z";"2025-03-04T21:31:00.000Z";"2025-03-04T16:37:00.000Z";"2781";0.1990819104;0.201628878;0.1837339496;0.199145671;2366639397.24;29531581121.36;"2025-03-04T23:59:59.999Z"
"2025-03-03T00:00:00.000Z";"2025-03-03T23:59:59.999Z";"2025-03-03T00:01:00.000Z";"2025-03-03T22:01:00.000Z";"2781";0.239258978;0.2396527609;0.1942816433;0.1990759457;2824331185.18;29520338510.6;"2025-03-03T23:59:59.999Z"
"2025-03-02T00:00:00.000Z";"2025-03-02T23:59:59.999Z";"2025-03-02T23:43:00.000Z";"2025-03-02T15:25:00.000Z";"2781";0.2065372193;0.2416695811;0.2019048759;0.2392669152;3319886567.61;35472097916.04;"2025-03-02T23:59:59.999Z"
"2025-03-01T00:00:00.000Z";"2025-03-01T23:59:59.999Z";"2025-03-01T05:00:00.000Z";"2025-03-01T01:01:00.000Z";"2781";0.2019625758;0.2086972987;0.1994634224;0.2065372193;1197948865.86;30619596945.6;"2025-03-01T23:59:59.999Z"
"2025-02-28T00:00:00.000Z";"2025-02-28T23:59:59.999Z";"2025-02-28T00:07:00.000Z";"2025-02-28T08:25:00.000Z";"2781";0.2068232859;0.2068589652;0.1818759815;0.201962518;2620914146.58;29938279299.8;"2025-02-28T23:59:59.999Z"
"2025-02-27T00:00:00.000Z";"2025-02-27T23:59:59.999Z";"2025-02-27T11:01:00.000Z";"2025-02-27T01:12:00.000Z";"2781";0.2028525239;0.2112391675;0.2012553548;0.2068237303;1369944971.63;30656618645.39;"2025-02-27T23:59:59.999Z"
"2025-02-26T00:00:00.000Z";"2025-02-26T23:59:59.999Z";"2025-02-26T03:22:00.000Z";"2025-02-26T18:58:00.000Z";"2781";0.2112679905;0.2135015756;0.1963640571;0.2055411258;2020402428.15;30459996145.49;"2025-02-26T23:59:59.999Z"
"2025-02-25T00:00:00.000Z";"2025-02-25T23:59:59.999Z";"2025-02-25T22:12:00.000Z";"2025-02-25T10:24:00.000Z";"2781";0.2103727053;0.2139212276;0.1967638193;0.2123886163;3432761744.96;31474455603.97;"2025-02-25T23:59:59.999Z"
"2025-02-24T00:00:00.000Z";"2025-02-24T23:59:59.999Z";"2025-02-24T00:16:00.000Z";"2025-02-24T23:01:00.000Z";"2781";0.2430215727;0.2438282429;0.208322202;0.210358772;2239353273.26;31173761226.62;"2025-02-24T23:59:59.999Z"
"2025-02-23T00:00:00.000Z";"2025-02-23T23:59:59.999Z";"2025-02-23T07:45:00.000Z";"2025-02-23T20:38:00.000Z";"2781";0.2467235781;0.2474354328;0.2406552957;0.2430229508;707579810.62;36008857923.21;"2025-02-23T23:59:59.999Z"
"2025-02-22T00:00:00.000Z";"2025-02-22T23:59:59.999Z";"2025-02-22T18:13:00.000Z";"2025-02-22T00:16:00.000Z";"2781";0.2393142142;0.2476646701;0.2383395778;0.2467234885;932077729.57;36554038924.4;"2025-02-22T23:59:59.999Z"
"2025-02-21T00:00:00.000Z";"2025-02-21T23:59:59.999Z";"2025-02-21T13:49:00.000Z";"2025-02-21T21:43:00.000Z";"2781";0.2548577759;0.2609307839;0.2349189584;0.2393080597;2024664109.03;35453353686.64;"2025-02-21T23:59:59.999Z"
"2025-02-20T00:00:00.000Z";"2025-02-20T23:59:59.999Z";"2025-02-20T14:37:00.000Z";"2025-02-20T16:05:00.000Z";"2781";0.2547669837;0.2574603833;0.2505124908;0.2548603979;1119395679.56;37752236887.1;"2025-02-20T23:59:59.999Z"
"2025-02-19T00:00:00.000Z";"2025-02-19T23:59:59.999Z";"2025-02-19T12:31:00.000Z";"2025-02-19T01:28:00.000Z";"2781";0.2509032113;0.255223067;0.2492780426;0.2547679169;1007520306;37735269444.84;"2025-02-19T23:59:59.999Z"
"2025-02-18T00:00:00.000Z";"2025-02-18T23:59:59.999Z";"2025-02-18T02:02:00.000Z";"2025-02-18T17:37:00.000Z";"2781";0.2581478752;0.2593939613;0.2426029929;0.2509005968;1601424562.14;37159527430.18;"2025-02-18T23:59:59.999Z"
"2025-02-17T00:00:00.000Z";"2025-02-17T23:59:59.999Z";"2025-02-17T14:19:00.000Z";"2025-02-17T19:05:00.000Z";"2781";0.265757682;0.2684991084;0.2544844238;0.2581481675;1369340298.46;38228957853.24;"2025-02-17T23:59:59.999Z"
"2025-02-16T00:00:00.000Z";"2025-02-16T23:59:59.999Z";"2025-02-16T00:40:00.000Z";"2025-02-16T18:38:00.000Z";"2781";0.2717260972;0.2738159814;0.2642379069;0.2657395776;969472255.41;39352272440.65;"2025-02-16T23:59:59.999Z"
"2025-02-15T00:00:00.000Z";"2025-02-15T23:59:59.999Z";"2025-02-15T03:04:00.000Z";"2025-02-15T20:53:00.000Z";"2781";0.2719315772;0.2826794563;0.2689409669;0.2717244477;1624562147.03;40232327443.25;"2025-02-15T23:59:59.999Z"
"2025-02-14T00:00:00.000Z";"2025-02-14T23:59:59.999Z";"2025-02-14T17:56:00.000Z";"2025-02-14T05:50:00.000Z";"2781";0.2624905462;0.2852933075;0.261209931;0.2719288582;2320487583.78;40259052968.95;"2025-02-14T23:59:59.999Z"
"2025-02-13T00:00:00.000Z";"2025-02-13T23:59:59.999Z";"2025-02-13T01:52:00.000Z";"2025-02-13T14:19:00.000Z";"2781";0.2641295715;0.2669177716;0.2540502356;0.2624922962;1492303516.88;38857726681.72;"2025-02-13T23:59:59.999Z"
"2025-02-12T00:00:00.000Z";"2025-02-12T23:59:59.999Z";"2025-02-12T22:34:00.000Z";"2025-02-12T14:32:00.000Z";"2781";0.2531234599;0.2670299227;0.2488906853;0.2641216012;1949247514.15;39096724986.67;"2025-02-12T23:59:59.999Z"
"2025-02-11T00:00:00.000Z";"2025-02-11T23:59:59.999Z";"2025-02-11T06:53:00.000Z";"2025-02-11T19:50:00.000Z";"2781";0.2552643303;0.2692325566;0.2490311964;0.2531224723;1721245014.57;37463977837.25;"2025-02-11T23:59:59.999Z"
"2025-02-10T00:00:00.000Z";"2025-02-10T23:59:59.999Z";"2025-02-10T20:50:00.000Z";"2025-02-10T02:16:00.000Z";"2781";0.2492894151;0.2559249062;0.2420612849;0.2552596118;1342589438.92;37777516902.37;"2025-02-10T23:59:59.999Z"
"2025-02-09T00:00:00.000Z";"2025-02-09T23:59:59.999Z";"2025-02-09T03:53:00.000Z";"2025-02-09T22:07:00.000Z";"2781";0.2532650311;0.2598357335;0.240306356;0.2492900401;1242077795.13;36889844249.95;"2025-02-09T23:59:59.999Z"
"2025-02-08T00:00:00.000Z";"2025-02-08T23:59:59.999Z";"2025-02-08T23:44:00.000Z";"2025-02-08T05:22:00.000Z";"2781";0.2466130944;0.2539501351;0.2449922525;0.2532660995;989182891.03;37474703854.53;"2025-02-08T23:59:59.999Z"
"2025-02-07T00:00:00.000Z";"2025-02-07T23:59:59.999Z";"2025-02-07T14:23:00.000Z";"2025-02-07T22:35:00.000Z";"2781";0.2480792137;0.2612172222;0.2395444048;0.2466125931;2042225148.81;36487092008.55;"2025-02-07T23:59:59.999Z"
"2025-02-06T00:00:00.000Z";"2025-02-06T23:59:59.999Z";"2025-02-06T07:01:00.000Z";"2025-02-06T20:01:00.000Z";"2781";0.2562325689;0.2656953842;0.2439424388;0.248084302;1892595490.34;36700671758.46;"2025-02-06T23:59:59.999Z"
"2025-02-05T00:00:00.000Z";"2025-02-05T23:59:59.999Z";"2025-02-05T12:21:00.000Z";"2025-02-05T18:56:00.000Z";"2781";0.2641282948;0.2690282688;0.2543718314;0.2562331796;1818131453.64;37903370940.73;"2025-02-05T23:59:59.999Z"
"2025-02-04T00:00:00.000Z";"2025-02-04T23:59:59.999Z";"2025-02-04T01:43:00.000Z";"2025-02-04T21:58:00.000Z";"2781";0.2850161673;0.2884672286;0.2562924748;0.2641436029;4306969827.15;39067743383.48;"2025-02-04T23:59:59.999Z"
"2025-02-03T00:00:00.000Z";"2025-02-03T23:59:59.999Z";"2025-02-03T22:31:00.000Z";"2025-02-03T02:10:00.000Z";"2781";0.2675104879;0.2924642476;0.2117196547;0.2850036741;11007373557.31;42153422685.7;"2025-02-03T23:59:59.999Z"
"2025-02-02T00:00:00.000Z";"2025-02-02T23:59:59.999Z";"2025-02-02T01:22:00.000Z";"2025-02-02T23:29:00.000Z";"2781";0.3083768892;0.314589188;0.25455479;0.2675091732;5607210222.37;39560494139.89;"2025-02-02T23:59:59.999Z"
"2025-02-01T00:00:00.000Z";"2025-02-01T23:59:59.999Z";"2025-02-01T02:21:00.000Z";"2025-02-01T23:28:00.000Z";"2781";0.3287271253;0.3318936893;0.3042644665;0.3083571769;1577548524.41;45600041037.81;"2025-02-01T23:59:59.999Z"
"2025-01-31T00:00:00.000Z";"2025-01-31T23:59:59.999Z";"2025-01-31T15:40:00.000Z";"2025-01-31T20:25:00.000Z";"2781";0.3315071883;0.3406770158;0.3243130625;0.3287280312;1796042121.69;48604920115.97;"2025-01-31T23:59:59.999Z"
"2025-01-30T00:00:00.000Z";"2025-01-30T23:59:59.999Z";"2025-01-30T15:50:00.000Z";"2025-01-30T00:33:00.000Z";"2781";0.3238706551;0.3380838322;0.3228711453;0.3315085878;1365524938.61;49011484835.03;"2025-01-30T23:59:59.999Z"
"2025-01-29T00:00:00.000Z";"2025-01-29T23:59:59.999Z";"2025-01-29T20:34:00.000Z";"2025-01-29T19:29:00.000Z";"2781";0.3190736585;0.3335090712;0.3179412749;0.3238638455;1981300958.99;47877872268.84;"2025-01-29T23:59:59.999Z"
"2025-01-28T00:00:00.000Z";"2025-01-28T23:59:59.999Z";"2025-01-28T05:49:00.000Z";"2025-01-28T22:34:00.000Z";"2781";0.3338180501;0.3386459848;0.3158354094;0.3190736585;2019292120.09;47164372619.52;"2025-01-28T23:59:59.999Z"
"2025-01-27T00:00:00.000Z";"2025-01-27T23:59:59.999Z";"2025-01-27T00:10:00.000Z";"2025-01-27T07:31:00.000Z";"2781";0.3363225012;0.336741169;0.3078100258;0.3338215346;4453314117.45;49339281343.76;"2025-01-27T23:59:59.999Z"
"2025-01-26T00:00:00.000Z";"2025-01-26T23:59:59.999Z";"2025-01-26T04:29:00.000Z";"2025-01-26T23:57:00.000Z";"2781";0.3537852726;0.3570226237;0.3363007972;0.33632636;1263299831.79;49705392370.4;"2025-01-26T23:59:59.999Z"
"2025-01-25T00:00:00.000Z";"2025-01-25T23:59:59.999Z";"2025-01-25T22:08:00.000Z";"2025-01-25T10:33:00.000Z";"2781";0.3507453781;0.3595882177;0.3459597399;0.3537760395;1500843148.13;52279468760.44;"2025-01-25T23:59:59.999Z"
"2025-01-24T00:00:00.000Z";"2025-01-24T23:59:59.999Z";"2025-01-24T11:01:00.000Z";"2025-01-24T02:51:00.000Z";"2781";0.3523017143;0.3638927205;0.3432879986;0.3507399257;2122786422.09;51826077225.26;"2025-01-24T23:59:59.999Z"
"2025-01-23T00:00:00.000Z";"2025-01-23T23:59:59.999Z";"2025-01-23T00:10:00.000Z";"2025-01-23T21:34:00.000Z";"2781";0.3629800632;0.3640869151;0.3429927782;0.3523530082;3093003294.46;52052080272.3;"2025-01-23T23:59:59.999Z"
"2025-01-22T00:00:00.000Z";"2025-01-22T23:59:59.999Z";"2025-01-22T03:34:00.000Z";"2025-01-22T18:59:00.000Z";"2781";0.3715881828;0.3733418355;0.3559886277;0.363055515;2940097446.32;53624854700.16;"2025-01-22T23:59:59.999Z"
"2025-01-21T00:00:00.000Z";"2025-01-21T23:59:59.999Z";"2025-01-21T11:50:00.000Z";"2025-01-21T04:38:00.000Z";"2781";0.3545732328;0.4001700051;0.3358994784;0.3715769038;9507969593.82;54891473215.16;"2025-01-21T23:59:59.999Z"
"2025-01-20T00:00:00.000Z";"2025-01-20T23:59:59.999Z";"2025-01-20T07:07:00.000Z";"2025-01-20T00:51:00.000Z";"2781";0.357738698;0.3849730822;0.3472472846;0.3546084756;8850825868.76;52373181226.66;"2025-01-20T23:59:59.999Z"
"2025-01-19T00:00:00.000Z";"2025-01-19T23:59:59.999Z";"2025-01-19T02:55:00.000Z";"2025-01-19T23:41:00.000Z";"2781";0.3960847451;0.4089650872;0.3521204979;0.3577569087;9531626100.93;52835886582.56;"2025-01-19T23:59:59.999Z"
"2025-01-18T00:00:00.000Z";"2025-01-18T23:59:59.999Z";"2025-01-18T01:07:00.000Z";"2025-01-18T18:22:00.000Z";"2781";0.4159129937;0.4335121443;0.3872387;0.396081336;7331618418.16;58493944241.04;"2025-01-18T23:59:59.999Z"
"2025-01-17T00:00:00.000Z";"2025-01-17T23:59:59.999Z";"2025-01-17T16:31:00.000Z";"2025-01-17T00:30:00.000Z";"2781";0.3767063281;0.4205011277;0.3759727929;0.4159393571;6276540244.66;61416506087.39;"2025-01-17T23:59:59.999Z"
"2025-01-16T00:00:00.000Z";"2025-01-16T23:59:59.999Z";"2025-01-16T18:09:00.000Z";"2025-01-16T08:54:00.000Z";"2781";0.3857127409;0.3893487207;0.3684609383;0.3767479672;4097841421.31;55621882141.04;"2025-01-16T23:59:59.999Z"
"2025-01-15T00:00:00.000Z";"2025-01-15T23:59:59.999Z";"2025-01-15T23:46:00.000Z";"2025-01-15T12:30:00.000Z";"2781";0.35611987;0.3873535311;0.3487444666;0.3857100678;4079184870.54;56946477236.31;"2025-01-15T23:59:59.999Z"
"2025-01-14T00:00:00.000Z";"2025-01-14T23:59:59.999Z";"2025-01-14T18:40:00.000Z";"2025-01-14T00:19:00.000Z";"2781";0.3382971018;0.3610912366;0.3360581524;0.3561198496;3143614166.96;52571803436.49;"2025-01-14T23:59:59.999Z"
"2025-01-13T00:00:00.000Z";"2025-01-13T23:59:59.999Z";"2025-01-13T00:43:00.000Z";"2025-01-13T14:37:00.000Z";"2781";0.3359558436;0.3452137952;0.3113989555;0.3382993446;3713750867.85;49936839120.79;"2025-01-13T23:59:59.999Z"
"2025-01-12T00:00:00.000Z";"2025-01-12T23:59:59.999Z";"2025-01-12T04:40:00.000Z";"2025-01-12T22:24:00.000Z";"2781";0.3409496348;0.342988795;0.3322782761;0.3359589807;1436724129.37;49586661354.67;"2025-01-12T23:59:59.999Z"
"2025-01-11T00:00:00.000Z";"2025-01-11T23:59:59.999Z";"2025-01-11T22:01:00.000Z";"2025-01-11T04:43:00.000Z";"2781";0.333979288;0.3478112411;0.3300748942;0.3409552383;1461005906.51;50319105166.36;"2025-01-11T23:59:59.999Z"
"2025-01-10T00:00:00.000Z";"2025-01-10T23:59:59.999Z";"2025-01-10T07:46:00.000Z";"2025-01-10T00:00:00.000Z";"2781";0.3209085698;0.338533592;0.3208905798;0.333980516;3222794654.51;49285846669.3;"2025-01-10T23:59:59.999Z"
"2025-01-09T00:00:00.000Z";"2025-01-09T23:59:59.999Z";"2025-01-09T01:28:00.000Z";"2025-01-09T20:26:00.000Z";"2781";0.3422467918;0.346285887;0.3151028292;0.3209116644;3614560189.79;47352558196.68;"2025-01-09T23:59:59.999Z"
"2025-01-08T00:00:00.000Z";"2025-01-08T23:59:59.999Z";"2025-01-08T04:13:00.000Z";"2025-01-08T17:38:00.000Z";"2781";0.3484362305;0.3551113812;0.3268098288;0.3422483827;4416730764.64;50496534704.19;"2025-01-08T23:59:59.999Z"
"2025-01-07T00:00:00.000Z";"2025-01-07T23:59:59.999Z";"2025-01-07T02:04:00.000Z";"2025-01-07T23:58:00.000Z";"2781";0.3879517159;0.3978083746;0.3484216537;0.3484372469;5280516863.34;51404997921.6;"2025-01-07T23:59:59.999Z"
"2025-01-06T00:00:00.000Z";"2025-01-06T23:59:59.999Z";"2025-01-06T16:17:00.000Z";"2025-01-06T01:23:00.000Z";"2781";0.3824935615;0.3937019417;0.3765512706;0.3879568503;2937148475.33;57229553334.82;"2025-01-06T23:59:59.999Z"
"2025-01-05T00:00:00.000Z";"2025-01-05T23:59:59.999Z";"2025-01-05T00:19:00.000Z";"2025-01-05T14:20:00.000Z";"2781";0.3947464598;0.3973053326;0.3763155558;0.382563381;2594267525.17;56419107066.95;"2025-01-05T23:59:59.999Z"
"2025-01-04T00:00:00.000Z";"2025-01-04T23:59:59.999Z";"2025-01-04T22:50:00.000Z";"2025-01-04T01:19:00.000Z";"2781";0.3792828773;0.3979973154;0.3780430878;0.3947461972;4431717186.85;58221039450.17;"2025-01-04T23:59:59.999Z"
"2025-01-03T00:00:00.000Z";"2025-01-03T23:59:59.999Z";"2025-01-03T22:06:00.000Z";"2025-01-03T01:17:00.000Z";"2781";0.3386101104;0.3877968446;0.3358855771;0.3792794745;4823481336.36;55935146784.07;"2025-01-03T23:59:59.999Z"
"2025-01-02T00:00:00.000Z";"2025-01-02T23:59:59.999Z";"2025-01-02T10:33:00.000Z";"2025-01-02T00:00:00.000Z";"2781";0.324305542;0.3441780772;0.3242916784;0.3386101104;3205163576.23;49932241383.68;"2025-01-02T23:59:59.999Z"
"2025-01-01T00:00:00.000Z";"2025-01-01T23:59:59.999Z";"2025-01-01T21:25:00.000Z";"2025-01-01T09:44:00.000Z";"2781";0.3156821068;0.326478414;0.311723411;0.3243057406;1532271285.94;47818409944.8;"2025-01-01T23:59:59.999Z"
"2024-12-31T00:00:00.000Z";"2024-12-31T23:59:59.999Z";"2024-12-31T14:49:00.000Z";"2024-12-31T05:21:00.000Z";"2781";0.3135177564;0.3278658214;0.3094030546;0.3156807055;2204579837.59;46542609212.52;"2024-12-31T23:59:59.999Z"
"2024-12-30T00:00:00.000Z";"2024-12-30T23:59:59.999Z";"2024-12-30T12:28:00.000Z";"2024-12-30T15:25:00.000Z";"2781";0.3143196708;0.3224803646;0.3065466622;0.3135135011;2526977894.56;46219241116.11;"2024-12-30T23:59:59.999Z"
"2024-12-29T00:00:00.000Z";"2024-12-29T23:59:59.999Z";"2024-12-29T08:01:00.000Z";"2024-12-29T22:25:00.000Z";"2781";0.3239172215;0.3289332616;0.3116670347;0.3143197681;1654780626.01;46333185744.78;"2024-12-29T23:59:59.999Z"
"2024-12-28T00:00:00.000Z";"2024-12-28T23:59:59.999Z";"2024-12-28T22:55:00.000Z";"2024-12-28T00:00:00.000Z";"2781";0.3110564744;0.3258576918;0.3110564744;0.3239189874;1410132054.34;47743531517.59;"2024-12-28T23:59:59.999Z"
"2024-12-27T00:00:00.000Z";"2024-12-27T23:59:59.999Z";"2024-12-27T09:24:00.000Z";"2024-12-27T23:42:00.000Z";"2781";0.3122554806;0.3238474113;0.3097641713;0.311036297;2157162506.39;45843670039.43;"2024-12-27T23:59:59.999Z"
"2024-12-26T00:00:00.000Z";"2024-12-26T23:59:59.999Z";"2024-12-26T00:20:00.000Z";"2024-12-26T21:19:00.000Z";"2781";0.3343037065;0.3373805086;0.3089983725;0.3122561732;2514756815.54;46016139787.37;"2024-12-26T23:59:59.999Z"
"2024-12-25T00:00:00.000Z";"2024-12-25T23:59:59.999Z";"2024-12-25T10:25:00.000Z";"2024-12-25T16:42:00.000Z";"2781";0.3369256344;0.3413655231;0.3268987399;0.3343190576;2538802503.79;49260756490;"2024-12-25T23:59:59.999Z"
"2024-12-24T00:00:00.000Z";"2024-12-24T23:59:59.999Z";"2024-12-24T15:46:00.000Z";"2024-12-24T02:22:00.000Z";"2781";0.3242182182;0.3394340438;0.316393027;0.3369237512;3138423653.72;49642503828.13;"2024-12-24T23:59:59.999Z"
"2024-12-23T00:00:00.000Z";"2024-12-23T23:59:59.999Z";"2024-12-23T21:29:00.000Z";"2024-12-23T01:22:00.000Z";"2781";0.3121987341;0.3278819611;0.3032776359;0.3242188065;4390431993.1;47765755832.23;"2024-12-23T23:59:59.999Z"
"2024-12-22T00:00:00.000Z";"2024-12-22T23:59:59.999Z";"2024-12-22T09:49:00.000Z";"2024-12-22T20:12:00.000Z";"2781";0.3209042916;0.3240319184;0.3057178135;0.3121923274;4115525340.58;45990706197.03;"2024-12-22T23:59:59.999Z"
"2024-12-21T00:00:00.000Z";"2024-12-21T23:59:59.999Z";"2024-12-21T07:44:00.000Z";"2024-12-21T00:20:00.000Z";"2781";0.3177185939;0.3494056472;0.3152487942;0.3209511024;6875286934.43;47268777400.19;"2024-12-21T23:59:59.999Z"
"2024-12-20T00:00:00.000Z";"2024-12-20T23:59:59.999Z";"2024-12-20T02:55:00.000Z";"2024-12-20T11:46:00.000Z";"2781";0.3150535405;0.3280571259;0.2644403486;0.3177129903;11414899319.26;46795201020.84;"2024-12-20T23:59:59.999Z"
"2024-12-19T00:00:00.000Z";"2024-12-19T23:59:59.999Z";"2024-12-19T10:50:00.000Z";"2024-12-19T20:14:00.000Z";"2781";0.3580465141;0.3670362422;0.3027687249;0.3150659477;9565836572.51;46398400054.15;"2024-12-19T23:59:59.999Z"
"2024-12-18T00:00:00.000Z";"2024-12-18T23:59:59.999Z";"2024-12-18T00:19:00.000Z";"2024-12-18T20:12:00.000Z";"2781";0.3943410959;0.3961633073;0.3564941805;0.3580386425;5749656033.32;52725144245.7;"2024-12-18T23:59:59.999Z"
"2024-12-17T00:00:00.000Z";"2024-12-17T23:59:59.999Z";"2024-12-17T13:55:00.000Z";"2024-12-17T23:13:00.000Z";"2781";0.4019345929;0.4098993369;0.3915962525;0.394337451;3618256202.83;58064433818.84;"2024-12-17T23:59:59.999Z"
"2024-12-16T00:00:00.000Z";"2024-12-16T23:59:59.999Z";"2024-12-16T00:52:00.000Z";"2024-12-16T11:59:00.000Z";"2781";0.4062948711;0.4135943924;0.3927359372;0.4019340807;3891164218.82;59177017571.6;"2024-12-16T23:59:59.999Z"
"2024-12-15T00:00:00.000Z";"2024-12-15T23:59:59.999Z";"2024-12-15T23:28:00.000Z";"2024-12-15T07:46:00.000Z";"2781";0.3979720394;0.4098347389;0.3929085113;0.4062723233;2654366167.41;59813372428.84;"2024-12-15T23:59:59.999Z"
"2024-12-14T00:00:00.000Z";"2024-12-14T23:59:59.999Z";"2024-12-14T01:29:00.000Z";"2024-12-14T18:57:00.000Z";"2781";0.4090808523;0.4127538021;0.3881394933;0.3979755787;3165759137.24;58582672703.29;"2024-12-14T23:59:59.999Z"
"2024-12-13T00:00:00.000Z";"2024-12-13T23:59:59.999Z";"2024-12-13T15:02:00.000Z";"2024-12-13T01:26:00.000Z";"2781";0.406548219;0.4116874319;0.3998616764;0.4090808523;3815608761.17;60212330995.03;"2024-12-13T23:59:59.999Z"
"2024-12-12T00:00:00.000Z";"2024-12-12T23:59:59.999Z";"2024-12-12T05:41:00.000Z";"2024-12-12T19:59:00.000Z";"2781";0.4144945245;0.4233588992;0.4017441041;0.406548146;5601004924.61;59833964400.82;"2024-12-12T23:59:59.999Z"
